"FishID","LiftID","Lake","Agency","SpeciesName","SpeciesNumber","SpeciesAbbrev","MeshSizemm","Length(mm)","Weight(g)","R/D","Age","AgeStructure","SexAgency","MaturityAgency","FinClipAgency","A1-A3","A1","A2","A3","A4","B1","B2","B3","B4"
"OMNR_LOA_CF25_003_39_081_6","OMNR_LOA_CF25_003_39","Ontario","OMNR","Lake trout",81,"",1,779,5600,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_39_081_7","OMNR_LOA_CF25_003_39","Ontario","OMNR","Lake trout",81,"",1,690,4200,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_39_081_8","OMNR_LOA_CF25_003_39","Ontario","OMNR","Lake trout",81,"",1,655,3300,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_4_081_1","OMNR_LOA_CF25_003_4","Ontario","OMNR","Lake trout",81,"",1,805,6100,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_4_081_2","OMNR_LOA_CF25_003_4","Ontario","OMNR","Lake trout",81,"",1,736,5200,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_4_081_3","OMNR_LOA_CF25_003_4","Ontario","OMNR","Lake trout",81,"",1,688,3800,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_4_081_4","OMNR_LOA_CF25_003_4","Ontario","OMNR","Lake trout",81,"",1,676,3700,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_40_081_1","OMNR_LOA_CF25_003_40","Ontario","OMNR","Lake trout",81,"",1,684,3900,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_40_081_10","OMNR_LOA_CF25_003_40","Ontario","OMNR","Lake trout",81,"",1,771,5600,"D","",NA,NA,NA,"3",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_40_081_2","OMNR_LOA_CF25_003_40","Ontario","OMNR","Lake trout",81,"",1,672,2800,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_40_081_3","OMNR_LOA_CF25_003_40","Ontario","OMNR","Lake trout",81,"",1,756,4800,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_40_081_4","OMNR_LOA_CF25_003_40","Ontario","OMNR","Lake trout",81,"",1,768,5200,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_40_081_5","OMNR_LOA_CF25_003_40","Ontario","OMNR","Lake trout",81,"",1,588,2400,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_40_081_6","OMNR_LOA_CF25_003_40","Ontario","OMNR","Lake trout",81,"",1,673,3800,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_40_081_7","OMNR_LOA_CF25_003_40","Ontario","OMNR","Lake trout",81,"",1,718,4000,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_40_081_8","OMNR_LOA_CF25_003_40","Ontario","OMNR","Lake trout",81,"",1,603,2200,"D","",NA,NA,NA,"45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_40_081_9","OMNR_LOA_CF25_003_40","Ontario","OMNR","Lake trout",81,"",1,877,6800,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_41_081_1","OMNR_LOA_CF25_003_41","Ontario","OMNR","Lake trout",81,"",1,711,3700,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_41_081_2","OMNR_LOA_CF25_003_41","Ontario","OMNR","Lake trout",81,"",1,751,4700,"D","",NA,NA,NA,"45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_42_081_1","OMNR_LOA_CF25_003_42","Ontario","OMNR","Lake trout",81,"",1,793,5100,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_42_081_2","OMNR_LOA_CF25_003_42","Ontario","OMNR","Lake trout",81,"",1,697,3200,"D","",NA,NA,NA,"5",1,1,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_42_081_3","OMNR_LOA_CF25_003_42","Ontario","OMNR","Lake trout",81,"",1,563,1800,"D","",NA,NA,NA,"45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_42_081_4","OMNR_LOA_CF25_003_42","Ontario","OMNR","Lake trout",81,"",1,676,3600,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_42_081_5","OMNR_LOA_CF25_003_42","Ontario","OMNR","Lake trout",81,"",1,655,2400,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_42_081_6","OMNR_LOA_CF25_003_42","Ontario","OMNR","Lake trout",81,"",1,654,2800,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_43_081_1","OMNR_LOA_CF25_003_43","Ontario","OMNR","Lake trout",81,"",1,898,8600,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_43_081_2","OMNR_LOA_CF25_003_43","Ontario","OMNR","Lake trout",81,"",1,593,2100,"D","",NA,NA,NA,"35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_43_081_3","OMNR_LOA_CF25_003_43","Ontario","OMNR","Lake trout",81,"",1,860,7000,"D","",NA,NA,NA,"45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_43_081_4","OMNR_LOA_CF25_003_43","Ontario","OMNR","Lake trout",81,"",1,652,4000,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_44_081_1","OMNR_LOA_CF25_003_44","Ontario","OMNR","Lake trout",81,"",1,697,3700,"D","",NA,NA,NA,"35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_44_081_10","OMNR_LOA_CF25_003_44","Ontario","OMNR","Lake trout",81,"",1,828,6700,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_44_081_11","OMNR_LOA_CF25_003_44","Ontario","OMNR","Lake trout",81,"",1,659,3100,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_44_081_12","OMNR_LOA_CF25_003_44","Ontario","OMNR","Lake trout",81,"",1,711,4400,"D","",NA,NA,NA,"2",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_44_081_13","OMNR_LOA_CF25_003_44","Ontario","OMNR","Lake trout",81,"",1,657,2800,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_44_081_2","OMNR_LOA_CF25_003_44","Ontario","OMNR","Lake trout",81,"",1,728,4400,"D","",NA,NA,NA,"25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_44_081_3","OMNR_LOA_CF25_003_44","Ontario","OMNR","Lake trout",81,"",1,650,2800,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_44_081_4","OMNR_LOA_CF25_003_44","Ontario","OMNR","Lake trout",81,"",1,724,4900,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_44_081_5","OMNR_LOA_CF25_003_44","Ontario","OMNR","Lake trout",81,"",1,636,3100,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_44_081_6","OMNR_LOA_CF25_003_44","Ontario","OMNR","Lake trout",81,"",1,746,4100,"D","",NA,NA,NA,"35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_44_081_7","OMNR_LOA_CF25_003_44","Ontario","OMNR","Lake trout",81,"",1,732,4500,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_44_081_8","OMNR_LOA_CF25_003_44","Ontario","OMNR","Lake trout",81,"",1,678,3800,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_44_081_9","OMNR_LOA_CF25_003_44","Ontario","OMNR","Lake trout",81,"",1,624,2600,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_45_081_1","OMNR_LOA_CF25_003_45","Ontario","OMNR","Lake trout",81,"",1,850,7200,"D","",NA,NA,NA,"5",0,0,0,0,1,0,0,0,0
"OMNR_LOA_CF25_003_45_081_2","OMNR_LOA_CF25_003_45","Ontario","OMNR","Lake trout",81,"",1,630,2600,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_45_081_3","OMNR_LOA_CF25_003_45","Ontario","OMNR","Lake trout",81,"",1,779,5400,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_45_081_4","OMNR_LOA_CF25_003_45","Ontario","OMNR","Lake trout",81,"",1,715,4600,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_45_081_5","OMNR_LOA_CF25_003_45","Ontario","OMNR","Lake trout",81,"",1,665,4100,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_45_081_6","OMNR_LOA_CF25_003_45","Ontario","OMNR","Lake trout",81,"",1,723,4500,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_46_081_1","OMNR_LOA_CF25_003_46","Ontario","OMNR","Lake trout",81,"",1,754,4800,"D","",NA,NA,NA,"25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_46_081_2","OMNR_LOA_CF25_003_46","Ontario","OMNR","Lake trout",81,"",1,746,5600,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_46_081_3","OMNR_LOA_CF25_003_46","Ontario","OMNR","Lake trout",81,"",1,744,4400,"D","",NA,NA,NA,"45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_46_081_4","OMNR_LOA_CF25_003_46","Ontario","OMNR","Lake trout",81,"",1,701,4400,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_46_081_5","OMNR_LOA_CF25_003_46","Ontario","OMNR","Lake trout",81,"",1,696,3900,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_46_081_6","OMNR_LOA_CF25_003_46","Ontario","OMNR","Lake trout",81,"",1,750,4600,"D","",NA,NA,NA,"0",1,0,0,1,0,0,0,0,0
"OMNR_LOA_CF25_003_46_081_7","OMNR_LOA_CF25_003_46","Ontario","OMNR","Lake trout",81,"",1,809,6300,"D","",NA,NA,NA,"25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_46_081_8","OMNR_LOA_CF25_003_46","Ontario","OMNR","Lake trout",81,"",1,656,3500,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_47_081_1","OMNR_LOA_CF25_003_47","Ontario","OMNR","Lake trout",81,"",1,846,6600,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_47_081_2","OMNR_LOA_CF25_003_47","Ontario","OMNR","Lake trout",81,"",1,610,2300,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_47_081_3","OMNR_LOA_CF25_003_47","Ontario","OMNR","Lake trout",81,"",1,669,3200,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_47_081_4","OMNR_LOA_CF25_003_47","Ontario","OMNR","Lake trout",81,"",1,778,5900,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_47_081_5","OMNR_LOA_CF25_003_47","Ontario","OMNR","Lake trout",81,"",1,701,3500,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_47_081_6","OMNR_LOA_CF25_003_47","Ontario","OMNR","Lake trout",81,"",1,801,13400,"D","",NA,NA,NA,"25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_47_081_7","OMNR_LOA_CF25_003_47","Ontario","OMNR","Lake trout",81,"",1,723,10200,"D","",NA,NA,NA,"25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_47_081_8","OMNR_LOA_CF25_003_47","Ontario","OMNR","Lake trout",81,"",1,876,15400,"D","",NA,NA,NA,"35",1,0,1,0,0,0,0,0,0
"OMNR_LOA_CF25_003_47_081_9","OMNR_LOA_CF25_003_47","Ontario","OMNR","Lake trout",81,"",1,770,11200,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_5_081_1","OMNR_LOA_CF25_003_5","Ontario","OMNR","Lake trout",81,"",1,667,3100,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_5_081_2","OMNR_LOA_CF25_003_5","Ontario","OMNR","Lake trout",81,"",1,632,2500,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_5_081_3","OMNR_LOA_CF25_003_5","Ontario","OMNR","Lake trout",81,"",1,640,2700,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_5_081_4","OMNR_LOA_CF25_003_5","Ontario","OMNR","Lake trout",81,"",1,629,2500,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_6_081_1","OMNR_LOA_CF25_003_6","Ontario","OMNR","Lake trout",81,"",1,711,3900,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_6_081_2","OMNR_LOA_CF25_003_6","Ontario","OMNR","Lake trout",81,"",1,689,3300,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_6_081_3","OMNR_LOA_CF25_003_6","Ontario","OMNR","Lake trout",81,"",1,705,4000,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_6_081_4","OMNR_LOA_CF25_003_6","Ontario","OMNR","Lake trout",81,"",1,686,3400,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_7_081_1","OMNR_LOA_CF25_003_7","Ontario","OMNR","Lake trout",81,"",1,695,3400,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_7_081_2","OMNR_LOA_CF25_003_7","Ontario","OMNR","Lake trout",81,"",1,760,5500,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_7_081_3","OMNR_LOA_CF25_003_7","Ontario","OMNR","Lake trout",81,"",1,755,4800,"D","",NA,NA,NA,"0",0,0,0,0,1,0,0,0,0
"OMNR_LOA_CF25_003_7_081_4","OMNR_LOA_CF25_003_7","Ontario","OMNR","Lake trout",81,"",1,690,3500,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_7_091_1","OMNR_LOA_CF25_003_7","Ontario","OMNR","Lake whitefish",91,"",1,447,870.82,"D","","2A","M",NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_7_091_2","OMNR_LOA_CF25_003_7","Ontario","OMNR","Lake whitefish",91,"",1,440,875.75,"D","","2A","M",NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_7_091_3","OMNR_LOA_CF25_003_7","Ontario","OMNR","Lake whitefish",91,"",1,455,865.33,"D","","2A","F",NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_7_091_4","OMNR_LOA_CF25_003_7","Ontario","OMNR","Lake whitefish",91,"",1,435,874.04,"D","","2A","M",NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_7_091_5","OMNR_LOA_CF25_003_7","Ontario","OMNR","Lake whitefish",91,"",1,423,704.3,"D","","2A","F",NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_8_081_1","OMNR_LOA_CF25_003_8","Ontario","OMNR","Lake trout",81,"",1,705,4100,"D","",NA,NA,NA,"5",3,0,0,3,0,0,0,0,0
"OMNR_LOA_CF25_003_8_081_2","OMNR_LOA_CF25_003_8","Ontario","OMNR","Lake trout",81,"",1,737,4300,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_8_081_3","OMNR_LOA_CF25_003_8","Ontario","OMNR","Lake trout",81,"",1,719,3900,"D","",NA,NA,NA,"15",1,0,1,0,0,0,0,0,0
"OMNR_LOA_CF25_003_8_081_4","OMNR_LOA_CF25_003_8","Ontario","OMNR","Lake trout",81,"",1,684,4000,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_8_081_5","OMNR_LOA_CF25_003_8","Ontario","OMNR","Lake trout",81,"",1,669,3500,"D","",NA,NA,NA,"15",1,0,0,1,0,0,0,0,0
"OMNR_LOA_CF25_003_9_081_1","OMNR_LOA_CF25_003_9","Ontario","OMNR","Lake trout",81,"",1,697,3400,"D","",NA,NA,NA,"15",1,0,0,1,0,0,0,0,0
"OMNR_LOA_CF25_003_9_081_2","OMNR_LOA_CF25_003_9","Ontario","OMNR","Lake trout",81,"",1,674,3600,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_9_081_3","OMNR_LOA_CF25_003_9","Ontario","OMNR","Lake trout",81,"",1,658,3000,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
