"FishID","LiftID","Lake","Agency","SpeciesName","SpeciesNumber","SpeciesAbbrev","MeshSizemm","Length(mm)","Weight(g)","R/D","Age","AgeStructure","SexAgency","MaturityAgency","FinClipAgency","CWTAgency","A1-A3","A1","A2","A3","A4","B1","B2","B3","B4"
"OMNR_SLR_IA25_THI_18_316_2","OMNR_SLR_IA25_THI_18","Ontario","OMNR","Smallmouth bass",316,"",51,250,204.4,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_18_316_3","OMNR_SLR_IA25_THI_18","Ontario","OMNR","Smallmouth bass",316,"",64,349,761.76,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_18_316_4","OMNR_SLR_IA25_THI_18","Ontario","OMNR","Smallmouth bass",316,"",76,297,438.21,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_18_316_5","OMNR_SLR_IA25_THI_18","Ontario","OMNR","Smallmouth bass",316,"",102,341,683.83,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_18_334_1","OMNR_SLR_IA25_THI_18","Ontario","OMNR","Walleye",334,"",51,283,203.6,"D","","2A","F","1","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_18_334_2","OMNR_SLR_IA25_THI_18","Ontario","OMNR","Walleye",334,"",51,275,170.14,"D","","2A","F","9","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_19_316_1","OMNR_SLR_IA25_THI_19","Ontario","OMNR","Smallmouth bass",316,"",64,244,236.34,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_19_316_2","OMNR_SLR_IA25_THI_19","Ontario","OMNR","Smallmouth bass",316,"",64,210,120.14,"D","","2A","M","1","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_19_316_3","OMNR_SLR_IA25_THI_19","Ontario","OMNR","Smallmouth bass",316,"",76,305,439.75,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_19_316_4","OMNR_SLR_IA25_THI_19","Ontario","OMNR","Smallmouth bass",316,"",76,442,1649.35,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_19_316_10","OMNR_SLR_IA25_THI_19","Ontario","OMNR","Smallmouth bass",316,"",89,302,452.62,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_19_316_11","OMNR_SLR_IA25_THI_19","Ontario","OMNR","Smallmouth bass",316,"",89,310,481.85,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_19_316_12","OMNR_SLR_IA25_THI_19","Ontario","OMNR","Smallmouth bass",316,"",89,292,423.62,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_19_316_13","OMNR_SLR_IA25_THI_19","Ontario","OMNR","Smallmouth bass",316,"",89,284,396.13,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_19_316_14","OMNR_SLR_IA25_THI_19","Ontario","OMNR","Smallmouth bass",316,"",89,289,410.82,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_19_316_15","OMNR_SLR_IA25_THI_19","Ontario","OMNR","Smallmouth bass",316,"",89,289,412.24,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_19_316_5","OMNR_SLR_IA25_THI_19","Ontario","OMNR","Smallmouth bass",316,"",89,291,361.59,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_19_316_6","OMNR_SLR_IA25_THI_19","Ontario","OMNR","Smallmouth bass",316,"",89,311,499.14,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_19_316_7","OMNR_SLR_IA25_THI_19","Ontario","OMNR","Smallmouth bass",316,"",89,376,972.05,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_19_316_8","OMNR_SLR_IA25_THI_19","Ontario","OMNR","Smallmouth bass",316,"",89,321,501.75,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_19_316_9","OMNR_SLR_IA25_THI_19","Ontario","OMNR","Smallmouth bass",316,"",89,281,387.55,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_19_316_16","OMNR_SLR_IA25_THI_19","Ontario","OMNR","Smallmouth bass",316,"",102,411,1368.04,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_19_316_17","OMNR_SLR_IA25_THI_19","Ontario","OMNR","Smallmouth bass",316,"",127,420,1383.5,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_2_131_1","OMNR_SLR_IA25_THI_2","Ontario","OMNR","Northern pike",131,"",102,611,1460.11,"D","","28D","M","2",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_20_131_1","OMNR_SLR_IA25_THI_20","Ontario","OMNR","Northern pike",131,"",102,718,2071.06,"D","","28D","F","2",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_21_051_1","OMNR_SLR_IA25_THI_21","Ontario","OMNR","Bowfin",51,"",102,526,1722.03,"D","",NA,"F",NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_21_131_1","OMNR_SLR_IA25_THI_21","Ontario","OMNR","Northern pike",131,"",38,600,1179.5,"D","","28D","F","2",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_21_316_1","OMNR_SLR_IA25_THI_21","Ontario","OMNR","Smallmouth bass",316,"",127,471,2012.29,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_21_316_2","OMNR_SLR_IA25_THI_21","Ontario","OMNR","Smallmouth bass",316,"",152,427,1643.09,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_21_317_1","OMNR_SLR_IA25_THI_21","Ontario","OMNR","Largemouth bass",317,"",38,182,98.43,"D","","2","F","1",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_21_317_2","OMNR_SLR_IA25_THI_21","Ontario","OMNR","Largemouth bass",317,"",51,211,159.83,"D","","2","F","1",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_21_317_3","OMNR_SLR_IA25_THI_21","Ontario","OMNR","Largemouth bass",317,"",76,280,415.8,"D","","2","F","2",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_22_316_1","OMNR_SLR_IA25_THI_22","Ontario","OMNR","Smallmouth bass",316,"",152,463,1816.81,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_23_131_1","OMNR_SLR_IA25_THI_23","Ontario","OMNR","Northern pike",131,"",51,660,1308.14,"D","","28D","F","2",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_23_131_2","OMNR_SLR_IA25_THI_23","Ontario","OMNR","Northern pike",131,"",102,671,1715.16,"D","","28D","M","2",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_23_316_1","OMNR_SLR_IA25_THI_23","Ontario","OMNR","Smallmouth bass",316,"",152,456,1804.39,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_23_316_2","OMNR_SLR_IA25_THI_23","Ontario","OMNR","Smallmouth bass",316,"",152,461,1660.53,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_23_334_1","OMNR_SLR_IA25_THI_23","Ontario","OMNR","Walleye",334,"",127,647,2400.31,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_23_334_2","OMNR_SLR_IA25_THI_23","Ontario","OMNR","Walleye",334,"",127,747,4527.71,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_24_316_1","OMNR_SLR_IA25_THI_24","Ontario","OMNR","Smallmouth bass",316,"",127,473,2318.92,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_24_316_2","OMNR_SLR_IA25_THI_24","Ontario","OMNR","Smallmouth bass",316,"",127,460,2078.45,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_24_316_3","OMNR_SLR_IA25_THI_24","Ontario","OMNR","Smallmouth bass",316,"",152,485,2320.2,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_24_316_4","OMNR_SLR_IA25_THI_24","Ontario","OMNR","Smallmouth bass",316,"",152,482,2281.39,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_24_316_5","OMNR_SLR_IA25_THI_24","Ontario","OMNR","Smallmouth bass",316,"",152,450,1838.3,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_24_334_1","OMNR_SLR_IA25_THI_24","Ontario","OMNR","Walleye",334,"",127,523,1508.18,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_25_316_1","OMNR_SLR_IA25_THI_25","Ontario","OMNR","Smallmouth bass",316,"",64,368,966.16,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_25_316_2","OMNR_SLR_IA25_THI_25","Ontario","OMNR","Smallmouth bass",316,"",64,330,593.19,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_25_316_3","OMNR_SLR_IA25_THI_25","Ontario","OMNR","Smallmouth bass",316,"",64,331,621.8,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_25_316_4","OMNR_SLR_IA25_THI_25","Ontario","OMNR","Smallmouth bass",316,"",64,326,546.17,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_25_316_5","OMNR_SLR_IA25_THI_25","Ontario","OMNR","Smallmouth bass",316,"",64,241,220.77,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_25_316_6","OMNR_SLR_IA25_THI_25","Ontario","OMNR","Smallmouth bass",316,"",64,237,189.06,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_25_316_7","OMNR_SLR_IA25_THI_25","Ontario","OMNR","Smallmouth bass",316,"",64,233,186.17,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_25_316_8","OMNR_SLR_IA25_THI_25","Ontario","OMNR","Smallmouth bass",316,"",127,462,2197.74,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_25_316_10","OMNR_SLR_IA25_THI_25","Ontario","OMNR","Smallmouth bass",316,"",152,444,1887.5,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_25_316_9","OMNR_SLR_IA25_THI_25","Ontario","OMNR","Smallmouth bass",316,"",152,470,2182.22,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_25_334_1","OMNR_SLR_IA25_THI_25","Ontario","OMNR","Walleye",334,"",76,580,2148.99,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_25_334_2","OMNR_SLR_IA25_THI_25","Ontario","OMNR","Walleye",334,"",127,575,2019.57,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_25_334_3","OMNR_SLR_IA25_THI_25","Ontario","OMNR","Walleye",334,"",127,617,2453.54,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_25_334_4","OMNR_SLR_IA25_THI_25","Ontario","OMNR","Walleye",334,"",152,625,2988.16,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_3_131_1","OMNR_SLR_IA25_THI_3","Ontario","OMNR","Northern pike",131,"",64,900,4624.67,"D","","28D","F","2",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_3_131_2","OMNR_SLR_IA25_THI_3","Ontario","OMNR","Northern pike",131,"",102,780,2688.57,"D","","28D","F","2",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_3_316_1","OMNR_SLR_IA25_THI_3","Ontario","OMNR","Smallmouth bass",316,"",152,501,2373.7,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_3_316_2","OMNR_SLR_IA25_THI_3","Ontario","OMNR","Smallmouth bass",316,"",152,480,2324.38,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_3_316_3","OMNR_SLR_IA25_THI_3","Ontario","OMNR","Smallmouth bass",316,"",152,505,2272.89,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_3_316_4","OMNR_SLR_IA25_THI_3","Ontario","OMNR","Smallmouth bass",316,"",152,457,1820.14,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_3_316_5","OMNR_SLR_IA25_THI_3","Ontario","OMNR","Smallmouth bass",316,"",152,499,2396.04,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_3_334_1","OMNR_SLR_IA25_THI_3","Ontario","OMNR","Walleye",334,"",102,484,1275.55,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_3_334_2","OMNR_SLR_IA25_THI_3","Ontario","OMNR","Walleye",334,"",127,709,3694.85,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_3_334_3","OMNR_SLR_IA25_THI_3","Ontario","OMNR","Walleye",334,"",127,636,2884.27,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_4_316_1","OMNR_SLR_IA25_THI_4","Ontario","OMNR","Smallmouth bass",316,"",152,452,1709.68,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_4_316_2","OMNR_SLR_IA25_THI_4","Ontario","OMNR","Smallmouth bass",316,"",152,411,1389.41,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_4_316_3","OMNR_SLR_IA25_THI_4","Ontario","OMNR","Smallmouth bass",316,"",152,485,2321.52,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_4_317_1","OMNR_SLR_IA25_THI_4","Ontario","OMNR","Largemouth bass",317,"",51,179,81.33,"D","","2","M","1",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_5_131_1","OMNR_SLR_IA25_THI_5","Ontario","OMNR","Northern pike",131,"",38,211,64.74,"D","","28D","F","1",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_5_131_2","OMNR_SLR_IA25_THI_5","Ontario","OMNR","Northern pike",131,"",127,913,5036.87,"D","","28D","F","2",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_5_317_1","OMNR_SLR_IA25_THI_5","Ontario","OMNR","Largemouth bass",317,"",64,200,130.06,"D","","2","F","1",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_5_317_2","OMNR_SLR_IA25_THI_5","Ontario","OMNR","Largemouth bass",317,"",64,218,174.92,"D","","2","M","2",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_5_317_3","OMNR_SLR_IA25_THI_5","Ontario","OMNR","Largemouth bass",317,"",102,359,846.04,"D","","2","M",NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_5_317_4","OMNR_SLR_IA25_THI_5","Ontario","OMNR","Largemouth bass",317,"",127,450,2049.36,"D","","2","F","2",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_131_1","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Northern pike",131,"",102,866,3986.85,"D","","28D","F","2",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_1","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",76,260,300.35,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_2","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",102,323,583.97,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_3","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",102,327,595.33,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_4","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",102,395,1126.71,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_5","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",102,449,1588.12,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_6","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",102,445,1740.36,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_7","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",102,455,1860.67,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_10","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",127,432,1430.64,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_11","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",127,415,1274.43,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_12","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",127,455,1808.54,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_13","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",127,463,1961.9,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_14","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",127,400,1137.65,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_15","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",127,414,1324.67,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_16","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",127,447,1528.13,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_17","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",127,412,1297.33,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_18","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",127,503,2991.95,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_8","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",127,413,1443.61,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_9","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",127,430,1532.47,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_19","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",152,448,1947.75,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_20","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",152,458,1816.7,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_21","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",152,459,1754.6,"D","","2A","M","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_22","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",152,468,1912.36,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_316_23","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Smallmouth bass",316,"",152,473,1895.47,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_6_334_1","OMNR_SLR_IA25_THI_6","Ontario","OMNR","Walleye",334,"",64,335,364.4,"D","","2A","F","9","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_7_316_1","OMNR_SLR_IA25_THI_7","Ontario","OMNR","Smallmouth bass",316,"",152,479,1983.88,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_7_334_1","OMNR_SLR_IA25_THI_7","Ontario","OMNR","Walleye",334,"",127,706,3581.45,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_8_051_1","OMNR_SLR_IA25_THI_8","Ontario","OMNR","Bowfin",51,"",64,680,3904.7,"D","",NA,"F",NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_8_131_1","OMNR_SLR_IA25_THI_8","Ontario","OMNR","Northern pike",131,"",64,682,1797.15,"D","","28D","F","2",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_8_316_1","OMNR_SLR_IA25_THI_8","Ontario","OMNR","Smallmouth bass",316,"",38,144,38.71,"D","","2A","M","1","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_8_334_1","OMNR_SLR_IA25_THI_8","Ontario","OMNR","Walleye",334,"",152,724,3358.27,"D","","2A","F","2","0",NA,0,0,0,0,0,0,0,0,0
"OMNR_SLR_IA25_THI_9_234_1","OMNR_SLR_IA25_THI_9","Ontario","OMNR","Channel catfish",234,"",152,749,5784.22,"D","","5","F",NA,NA,NA,0,0,0,0,0,0,0,0,0
