"FishID","LiftID","Lake","Agency","SpeciesName","SpeciesNumber","SpeciesAbbrev","MeshSizemm","Length(mm)","Weight(g)","R/D","Age","AgeStructure","SexAgency","MaturityAgency","FinClipAgency","A1-A3","A1","A2","A3","A4","B1","B2","B3","B4"
"OMNR_LOA_IA25_GL1_11_093_1","OMNR_LOA_IA25_GL1_11","Ontario","OMNR","Lake herring",93,"",89,404,818.75,"D","","2A","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_110_081_1","OMNR_LOA_IA25_GL1_110","Ontario","OMNR","Lake trout",81,"",140,686,3846.29,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_111_081_1","OMNR_LOA_IA25_GL1_111","Ontario","OMNR","Lake trout",81,"",114,636,2749.63,"D","","2A","M","2","1",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_113_075_1","OMNR_LOA_IA25_GL1_113","Ontario","OMNR","Chinook salmon",75,"",51,238,116.96,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_113_075_2","OMNR_LOA_IA25_GL1_113","Ontario","OMNR","Chinook salmon",75,"",89,231,121.48,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_113_081_1","OMNR_LOA_IA25_GL1_113","Ontario","OMNR","Lake trout",81,"",76,604,2224.54,"D","","2A","M","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_113_081_2","OMNR_LOA_IA25_GL1_113","Ontario","OMNR","Lake trout",81,"",114,840,5355.32,"D","","2A","M","2","5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_113_081_3","OMNR_LOA_IA25_GL1_113","Ontario","OMNR","Lake trout",81,"",127,791,6273.12,"D","","2A","M","2","5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_113_081_4","OMNR_LOA_IA25_GL1_113","Ontario","OMNR","Lake trout",81,"",127,645,2899.84,"D","","2A","F","2","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_113_081_5","OMNR_LOA_IA25_GL1_113","Ontario","OMNR","Lake trout",81,"",140,660,3035.5,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_113_081_6","OMNR_LOA_IA25_GL1_113","Ontario","OMNR","Lake trout",81,"",140,615,2896.76,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_113_081_7","OMNR_LOA_IA25_GL1_113","Ontario","OMNR","Lake trout",81,"",152,682,3366.99,"D","","2A","M","2","5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_113_081_8","OMNR_LOA_IA25_GL1_113","Ontario","OMNR","Lake trout",81,"",152,695,3610.11,"D","","2A","F","2","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_113_091_1","OMNR_LOA_IA25_GL1_113","Ontario","OMNR","Lake whitefish",91,"",76,386,414.05,"D","","2A","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_113_091_2","OMNR_LOA_IA25_GL1_113","Ontario","OMNR","Lake whitefish",91,"",76,435,668.59,"D","","2A","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_113_091_3","OMNR_LOA_IA25_GL1_113","Ontario","OMNR","Lake whitefish",91,"",102,473,934.38,"D","","2A","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_113_093_1","OMNR_LOA_IA25_GL1_113","Ontario","OMNR","Lake herring",93,"",64,424,817.46,"D","","2A","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_114_075_1","OMNR_LOA_IA25_GL1_114","Ontario","OMNR","Chinook salmon",75,"",89,407,729.68,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_114_075_2","OMNR_LOA_IA25_GL1_114","Ontario","OMNR","Chinook salmon",75,"",114,580,1853.48,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_114_078_1","OMNR_LOA_IA25_GL1_114","Ontario","OMNR","Brown trout",78,"",140,514,1859,"D","","2A","F","2","3",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_114_081_1","OMNR_LOA_IA25_GL1_114","Ontario","OMNR","Lake trout",81,"",152,698,3950.05,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_114_091_1","OMNR_LOA_IA25_GL1_114","Ontario","OMNR","Lake whitefish",91,"",127,564,1589.71,"D","","2A","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_115_093_1","OMNR_LOA_IA25_GL1_115","Ontario","OMNR","Lake herring",93,"",89,420,688.33,"D","","2A","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_115_093_2","OMNR_LOA_IA25_GL1_115","Ontario","OMNR","Lake herring",93,"",89,447,848.28,"D","","2A","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_116_081_1","OMNR_LOA_IA25_GL1_116","Ontario","OMNR","Lake trout",81,"",140,720,4298.14,"D","","2A","F","2","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_117_081_1","OMNR_LOA_IA25_GL1_117","Ontario","OMNR","Lake trout",81,"",89,650,3381.57,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_117_081_2","OMNR_LOA_IA25_GL1_117","Ontario","OMNR","Lake trout",81,"",102,811,5612.39,"D","","2A","M","2","5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_117_091_1","OMNR_LOA_IA25_GL1_117","Ontario","OMNR","Lake whitefish",91,"",102,526,1493.59,"D","","2A","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_119_081_1","OMNR_LOA_IA25_GL1_119","Ontario","OMNR","Lake trout",81,"",64,603,2345.26,"D","","2A","F","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_119_081_2","OMNR_LOA_IA25_GL1_119","Ontario","OMNR","Lake trout",81,"",64,856,7657.22,"D","","2A","F","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_119_081_3","OMNR_LOA_IA25_GL1_119","Ontario","OMNR","Lake trout",81,"",64,747,4323.85,"D","","2A","F","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_119_081_4","OMNR_LOA_IA25_GL1_119","Ontario","OMNR","Lake trout",81,"",89,835,6338.74,"D","","2A","M","2","5",1,1,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_119_081_5","OMNR_LOA_IA25_GL1_119","Ontario","OMNR","Lake trout",81,"",89,574,2057.52,"D","","2A","M","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_119_081_6","OMNR_LOA_IA25_GL1_119","Ontario","OMNR","Lake trout",81,"",114,746,5211.07,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_119_081_7","OMNR_LOA_IA25_GL1_119","Ontario","OMNR","Lake trout",81,"",140,798,5369.3,"D","","2A","M","2","35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_12_081_1","OMNR_LOA_IA25_GL1_12","Ontario","OMNR","Lake trout",81,"",51,683,3646.79,"D","","2A","F","2","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_12_081_2","OMNR_LOA_IA25_GL1_12","Ontario","OMNR","Lake trout",81,"",76,632,3018.98,"D","","2A","M","2","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_12_093_1","OMNR_LOA_IA25_GL1_12","Ontario","OMNR","Lake herring",93,"",76,399,601.41,"D","","2A","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_12_093_2","OMNR_LOA_IA25_GL1_12","Ontario","OMNR","Lake herring",93,"",76,409,622.72,"D","","2A","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_120_081_1","OMNR_LOA_IA25_GL1_120","Ontario","OMNR","Lake trout",81,"",140,660,2563.02,"D","","2A","M","2","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_121_075_1","OMNR_LOA_IA25_GL1_121","Ontario","OMNR","Chinook salmon",75,"",64,459,1068.91,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_121_081_1","OMNR_LOA_IA25_GL1_121","Ontario","OMNR","Lake trout",81,"",51,252,141.39,"D","","2A","M","1","2",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_121_081_2","OMNR_LOA_IA25_GL1_121","Ontario","OMNR","Lake trout",81,"",89,482,1021.05,"D","","2A","M","1","35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_121_081_3","OMNR_LOA_IA25_GL1_121","Ontario","OMNR","Lake trout",81,"",89,543,1517.04,"D","","2A","M","1","35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_121_081_4","OMNR_LOA_IA25_GL1_121","Ontario","OMNR","Lake trout",81,"",127,590,1945.01,"D","","2A","M","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_121_081_5","OMNR_LOA_IA25_GL1_121","Ontario","OMNR","Lake trout",81,"",140,624,2529.45,"D","","2A","M","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_121_081_6","OMNR_LOA_IA25_GL1_121","Ontario","OMNR","Lake trout",81,"",140,601,2221.69,"D","","2A","M","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_121_081_7","OMNR_LOA_IA25_GL1_121","Ontario","OMNR","Lake trout",81,"",140,667,2676.21,"D","","2A","F","2","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_122_093_1","OMNR_LOA_IA25_GL1_122","Ontario","OMNR","Lake herring",93,"",38,228,92.13,"D","","2A","M","1",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_122_093_2","OMNR_LOA_IA25_GL1_122","Ontario","OMNR","Lake herring",93,"",76,389,533.67,"D","","2A","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_122_093_3","OMNR_LOA_IA25_GL1_122","Ontario","OMNR","Lake herring",93,"",89,425,904.36,"D","","2A","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_123_081_1","OMNR_LOA_IA25_GL1_123","Ontario","OMNR","Lake trout",81,"",51,345,410.03,"D","","2A","M","1","25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_123_081_2","OMNR_LOA_IA25_GL1_123","Ontario","OMNR","Lake trout",81,"",51,344,340.19,"D","","2A","F","1","25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_123_081_3","OMNR_LOA_IA25_GL1_123","Ontario","OMNR","Lake trout",81,"",76,496,1348.88,"D","","2A","M","2","45",0,0,0,0,0,0,1,0,0
"OMNR_LOA_IA25_GL1_123_081_4","OMNR_LOA_IA25_GL1_123","Ontario","OMNR","Lake trout",81,"",89,655,2664.76,"D","","2A","M","2","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_123_081_5","OMNR_LOA_IA25_GL1_123","Ontario","OMNR","Lake trout",81,"",114,570,1695.21,"D","","2A","F","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_123_081_6","OMNR_LOA_IA25_GL1_123","Ontario","OMNR","Lake trout",81,"",152,666,3228.54,"D","","2A","M","2","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_124_081_1","OMNR_LOA_IA25_GL1_124","Ontario","OMNR","Lake trout",81,"",64,632,2661.25,"D","","2A","M","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_124_081_2","OMNR_LOA_IA25_GL1_124","Ontario","OMNR","Lake trout",81,"",76,458,882.78,"D","","2A","F","2","35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_124_081_3","OMNR_LOA_IA25_GL1_124","Ontario","OMNR","Lake trout",81,"",102,475,1012.37,"D","","2A","M","2","35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_124_091_1","OMNR_LOA_IA25_GL1_124","Ontario","OMNR","Lake whitefish",91,"",89,440,660.43,"D","","2A","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_126_334_1","OMNR_LOA_IA25_GL1_126","Ontario","OMNR","Walleye",334,"",51,327,372.47,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_126_334_2","OMNR_LOA_IA25_GL1_126","Ontario","OMNR","Walleye",334,"",140,579,2474.59,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_129_078_1","OMNR_LOA_IA25_GL1_129","Ontario","OMNR","Brown trout",78,"",114,506,1820.65,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_129_093_1","OMNR_LOA_IA25_GL1_129","Ontario","OMNR","Lake herring",93,"",89,414,659.95,"D","","2A","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_13_081_1","OMNR_LOA_IA25_GL1_13","Ontario","OMNR","Lake trout",81,"",89,652,3046.38,"D","","2A","M","2","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_13_091_1","OMNR_LOA_IA25_GL1_13","Ontario","OMNR","Lake whitefish",91,"",89,430,681.69,"D","","2A","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_13_091_2","OMNR_LOA_IA25_GL1_13","Ontario","OMNR","Lake whitefish",91,"",102,436,772.45,"D","","2A","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_130_078_1","OMNR_LOA_IA25_GL1_130","Ontario","OMNR","Brown trout",78,"",140,634,3787.81,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_130_093_1","OMNR_LOA_IA25_GL1_130","Ontario","OMNR","Lake herring",93,"",89,509,1603.13,"D","","2A","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_133_081_1","OMNR_LOA_IA25_GL1_133","Ontario","OMNR","Lake trout",81,"",127,647,3203.87,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_133_271_1","OMNR_LOA_IA25_GL1_133","Ontario","OMNR","Burbot",271,"",152,769,4168.27,"D","","A","F","2",NA,1,0,0,1,0,0,0,0,0
"OMNR_LOA_IA25_GL1_134_081_1","OMNR_LOA_IA25_GL1_134","Ontario","OMNR","Lake trout",81,"",152,622,2734.3,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_135_271_1","OMNR_LOA_IA25_GL1_135","Ontario","OMNR","Burbot",271,"",140,705,3049.97,"D","","A","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_146_334_1","OMNR_LOA_IA25_GL1_146","Ontario","OMNR","Walleye",334,"",102,704,3854.38,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_146_334_2","OMNR_LOA_IA25_GL1_146","Ontario","OMNR","Walleye",334,"",140,696,4109.6,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_147_093_1","OMNR_LOA_IA25_GL1_147","Ontario","OMNR","Lake herring",93,"",89,424,722.89,"D","","2A","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_15_081_1","OMNR_LOA_IA25_GL1_15","Ontario","OMNR","Lake trout",81,"",89,439,764.36,"D","","2A","F","2","35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_15_081_2","OMNR_LOA_IA25_GL1_15","Ontario","OMNR","Lake trout",81,"",89,475,1063.55,"D","","2A","M","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_15_081_3","OMNR_LOA_IA25_GL1_15","Ontario","OMNR","Lake trout",81,"",114,682,3485.53,"D","","2A","F","2","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_15_081_4","OMNR_LOA_IA25_GL1_15","Ontario","OMNR","Lake trout",81,"",127,542,1902.2,"D","","2A","M","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_15_081_5","OMNR_LOA_IA25_GL1_15","Ontario","OMNR","Lake trout",81,"",152,818,6455.22,"D","","2A","M","2","35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_152_081_1","OMNR_LOA_IA25_GL1_152","Ontario","OMNR","Lake trout",81,"",89,560,1639.47,"D","","2A","M","2","5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_152_091_1","OMNR_LOA_IA25_GL1_152","Ontario","OMNR","Lake whitefish",91,"",89,436,NA,"D","","2A","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_152_093_1","OMNR_LOA_IA25_GL1_152","Ontario","OMNR","Lake herring",93,"",76,378,562.02,"D","","2A","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_152_093_2","OMNR_LOA_IA25_GL1_152","Ontario","OMNR","Lake herring",93,"",89,413,654.77,"D","","2A","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_154_081_1","OMNR_LOA_IA25_GL1_154","Ontario","OMNR","Lake trout",81,"",102,603,2153.61,"D","","2A","M","2","15",1,0,0,1,0,0,0,0,0
"OMNR_LOA_IA25_GL1_155_081_1","OMNR_LOA_IA25_GL1_155","Ontario","OMNR","Lake trout",81,"",140,662,3138.39,"D","","2A","F","2","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_156_131_1","OMNR_LOA_IA25_GL1_156","Ontario","OMNR","Northern pike",131,"",64,760,2911.48,"D","","28D","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_156_371_1","OMNR_LOA_IA25_GL1_156","Ontario","OMNR","Freshwater drum",371,"",51,174,52.93,"D","","2A","M","1",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_156_371_2","OMNR_LOA_IA25_GL1_156","Ontario","OMNR","Freshwater drum",371,"",64,335,453.48,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_156_371_3","OMNR_LOA_IA25_GL1_156","Ontario","OMNR","Freshwater drum",371,"",76,NA,186.18,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_157_051_1","OMNR_LOA_IA25_GL1_157","Ontario","OMNR","Bowfin",51,"",64,586,2180.34,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_157_051_2","OMNR_LOA_IA25_GL1_157","Ontario","OMNR","Bowfin",51,"",102,534,1309.56,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_157_051_3","OMNR_LOA_IA25_GL1_157","Ontario","OMNR","Bowfin",51,"",127,685,3200.47,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_157_334_1","OMNR_LOA_IA25_GL1_157","Ontario","OMNR","Walleye",334,"",76,475,1034.28,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_157_334_2","OMNR_LOA_IA25_GL1_157","Ontario","OMNR","Walleye",334,"",102,515,1289.13,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_157_334_3","OMNR_LOA_IA25_GL1_157","Ontario","OMNR","Walleye",334,"",102,517,1547.76,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_157_334_4","OMNR_LOA_IA25_GL1_157","Ontario","OMNR","Walleye",334,"",102,446,965.38,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_157_334_5","OMNR_LOA_IA25_GL1_157","Ontario","OMNR","Walleye",334,"",102,523,1332.47,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_157_334_6","OMNR_LOA_IA25_GL1_157","Ontario","OMNR","Walleye",334,"",102,502,1196.52,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_157_334_7","OMNR_LOA_IA25_GL1_157","Ontario","OMNR","Walleye",334,"",114,520,1424.02,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_157_334_8","OMNR_LOA_IA25_GL1_157","Ontario","OMNR","Walleye",334,"",114,556,1898.98,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_157_334_9","OMNR_LOA_IA25_GL1_157","Ontario","OMNR","Walleye",334,"",114,568,1680.5,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_157_334_10","OMNR_LOA_IA25_GL1_157","Ontario","OMNR","Walleye",334,"",127,615,2375.33,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_157_334_11","OMNR_LOA_IA25_GL1_157","Ontario","OMNR","Walleye",334,"",127,613,2024.88,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_157_371_1","OMNR_LOA_IA25_GL1_157","Ontario","OMNR","Freshwater drum",371,"",102,346,445.26,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_157_371_2","OMNR_LOA_IA25_GL1_157","Ontario","OMNR","Freshwater drum",371,"",102,336,438.17,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_157_371_3","OMNR_LOA_IA25_GL1_157","Ontario","OMNR","Freshwater drum",371,"",114,420,843.54,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_157_371_4","OMNR_LOA_IA25_GL1_157","Ontario","OMNR","Freshwater drum",371,"",114,412,781.04,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_157_371_5","OMNR_LOA_IA25_GL1_157","Ontario","OMNR","Freshwater drum",371,"",152,483,1256.44,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_1","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",38,299,243.63,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_2","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",51,285,194.08,"D","","2A","M","1","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_3","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",51,303,247.53,"D","","2A","M","1","25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_4","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",51,472,992.82,"D","","2A","F","2","35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_5","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",64,317,269.04,"D","","2A","M","1","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_6","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",64,305,256.67,"D","","2A","F","1","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_7","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",64,323,298.51,"D","","2A","F","1","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_8","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",64,323,296.69,"D","","2A","M","1","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_9","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",64,427,692.36,"D","","2A","M","1","35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_10","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",76,368,428.21,"D","","2A","M","1","25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_11","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",76,428,748.56,"D","","2A","M","1","35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_12","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",76,464,938.44,"D","","2A","F","2","35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_13","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",76,455,952.63,"D","","2A","F","2","35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_14","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",76,614,2244.59,"D","","2A","M","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_15","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",89,447,895.81,"D","","2A","M","1","35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_16","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",89,457,952.74,"D","","2A","F","1","5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_17","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",89,489,1055.27,"D","","2A","M","1","35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_18","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",102,446,846.42,"D","","2A","F","2","35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_19","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",102,437,833.76,"D","","2A","M","1","35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_20","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",102,529,1536.69,"D","","2A","F","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_21","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",102,655,3116.53,"D","","2A","M","2","1",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_22","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",114,551,1586.71,"D","","2A","M","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_081_23","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",127,555,1905.04,"D","","2A","M","2","45",0,0,0,0,0,0,0,0,0
