"FishID","LiftID","Lake","Agency","SpeciesName","SpeciesNumber","SpeciesAbbrev","MeshSizemm","Length(mm)","Weight(g)","R/D","Age","AgeStructure","SexAgency","MaturityAgency","FinClipAgency","A1-A3","A1","A2","A3","A4","B1","B2","B3","B4"
"OMNR_LOA_IA25_TW4_51_081_89","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake trout",81,"",1,276,199.8,"D","","A","M",NA,"25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_091_75","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake whitefish",91,"",1,141,16.3,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_091_76","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake whitefish",91,"",1,116,8.15,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_091_77","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake whitefish",91,"",1,289,202.5,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_091_78","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake whitefish",91,"",1,251,114.1,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_091_79","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake whitefish",91,"",1,127,11.6,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_091_80","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake whitefish",91,"",1,121,12.8,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_091_81","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake whitefish",91,"",1,138,18.1,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_091_82","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake whitefish",91,"",1,122,12.3,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_091_83","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake whitefish",91,"",1,123,12.3,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_51_093_74","OMNR_LOA_IA25_TW4_51","Ontario","OMNR","Lake herring",93,"",1,159,32.55,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_52_091_31","OMNR_LOA_IA25_TW4_52","Ontario","OMNR","Lake whitefish",91,"",1,176,35.8,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_52_093_25","OMNR_LOA_IA25_TW4_52","Ontario","OMNR","Lake herring",93,"",1,162,29.9,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_52_093_26","OMNR_LOA_IA25_TW4_52","Ontario","OMNR","Lake herring",93,"",1,172,36.2,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_52_093_27","OMNR_LOA_IA25_TW4_52","Ontario","OMNR","Lake herring",93,"",1,157,27.95,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_52_093_28","OMNR_LOA_IA25_TW4_52","Ontario","OMNR","Lake herring",93,"",1,154,24.75,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_52_093_29","OMNR_LOA_IA25_TW4_52","Ontario","OMNR","Lake herring",93,"",1,152,24.7,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_53_091_3","OMNR_LOA_IA25_TW4_53","Ontario","OMNR","Lake whitefish",91,"",1,322,254,"D","","A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_53_091_4","OMNR_LOA_IA25_TW4_53","Ontario","OMNR","Lake whitefish",91,"",1,110,8,"D","","A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_54_081_1","OMNR_LOA_IA25_TW4_54","Ontario","OMNR","Lake trout",81,"",1,403,590,"D","","A","F",NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_54_081_3","OMNR_LOA_IA25_TW4_54","Ontario","OMNR","Lake trout",81,"",1,320,302,"D","","A","F",NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_TW4_67_081_1","OMNR_LOA_IA25_TW4_67","Ontario","OMNR","Lake trout",81,"",1,714,4470,"D","",NA,"F",NA,"15",0,0,0,0,0,0,0,0,0
